"";"id";"description";"VIO"
"3464";1056908934347529;"WOW Massenabschiebung! Doch so viele. Diese Zahl ist nicht mal eine Erwähnung wert.";"false"
"6626";1011286495576440;"Wir werden schon seit Jahren ""gegängelt"" man sieht es selbst wenn altbewährtes sang und klanglos verschwindet.und wenn dann der Islam hier ""hoffähig"" wird verfallen wir ins Mittelalter.Die Frau ist im Islam ""Sklavin"" des Mannes und sowas wollen Sie wieder Herr Bue ????";"false"
"10343";945837335454690;"Na da können die Leute die immer für ein buntes Deutschland demonstrieren 
viele bei sich zuhause aufnehmen ??

Alle mitmachen,
Online Petition Grenzen dicht ????

https://www.facebook.com/frank.konopka.3/posts/908449822550335

????????????????????????????????????";"false"
"8593";1080338765337879;"Johann Schaffer";"false"
"7941";1012926712079085;"Wir wollen aber mal nicht vergessen, das dieser Zentralrat sonst Gifts und Galle gegen jedes und jeden speit und immer mit dem Zeigefinger Richtung Auschwitz !  Jetzt scheint denen nur die Alternative schlechter als die -Nazis- Sollte sich das Problem erledigen, dann sind wir wieder alle schlechte Nazis für die !";"false"
"3543";1057748250930264;"Viel zu wenig, Alle raus, außer Frauen, Kinder und alte Menschen die sich unserer Kultur anpassen.";"true"
"8293";888148991223525;"hellmut, in dem grueppchen um die UMP tummelt sich auch noch MODEM.
aber trotzdem scheint die UMP alleine ca 30% zu haben und ist diesmal besser als meine partei.
diesmal....";"false"
"2263";1112092318829190;"Ist ja schauderhaft.";"false"
"3063";982679798437110;"Ramon De la Perez jetzt kriegen wir aber Angst mit Anzeige ist raus ich ginge dann lieber in den Knast da bekomme ich 3mal am Tag mein Fressen und brauch nicht arbeiten und mich ärgern da wegen denen demnächt Steuern und Krankenkassenbeiträge erhöht werden";"false"
"1911";862436197128138;"Islamisiert?? Dann kämpfen wir für dieselbe Sache??
So ein totaler Blödsinn den sie da von sich geben";"false"
"7283";884658878239203;"Du schreibst totalen Dreck, wenn ich das mal so sagen darf. 'Gerade Marokkaner sind die Schlimmsten' ist derartiger verallgemeinernder, oberflächlicher Mist, dass ich nur noch brechen möchte.";"false"
"5288";1096461443725611;"Drüber fahren";"true"
"3790";982642618440828;"Welche Redaktion fliegt wohl ähnlich Paris als erstes in die Luft?!
????";"true"
"2021";1111815772190178;"Na wenns euch gefällt - ist halt Geschmacksache..";"false"
"4700";1035139989857757;"Einfach Gänsehaut";"false"
"8623";1093380064033749;"BAU AUF BAU AUF ::::: FREIE SYRISCHE JUGEND BAU AUF - FÜR EINE BESSERE ZUKUNFT - aber nicht in unserem Deutschland !!!";"false"
"2038";1111346312237124;"Vorallem müssen die sich ordnungsgemäß registrieren lassen.Bingo!!!";"false"
"1467";862041743834250;"Weniger ist mehr? Schwachsinn";"false"
"2586";1052391088132647;"Die Linken und Chaoten sind verantwortlich für die Gewalt gegen die Polizei,";"true"
"3514";1057107640994325;"Edathy fehlt auf den Foto!";"false"
"4002";982643281774095;"Das ist der Typus Mensch  den  unsere Bundes Angie, ungefragt und gegen Volkeswillen,eingeladen hat unsere Gesellschaft und Kultur zu bereichern. Ich  muß brechen....";"false"
"8882";1094611480577274;"Wie habt Ihr das denn geschafft?Am Hauptbahnhof eine Genehmigung zu bekommen,inklusive einer Tram- und Busliniensperrung?Die Geschäfte sind ja auch noch geöffnet...";"false"
"10899";1010181712353585;"Hank Geneman Die können doch in ein Land gehen wo es üblich ist sich zu vermummen, wir halten sie nicht !";"false"
"10753";1007269209311502;"Und gleich nochwas dazu. Wenn man Assad deutsche Waffen verkaufen würde, ( natürlich nur mit Verhandlungen über z.b. Menschenrechte ) könnte er diesen Dreck gezielt ausrotten und bräuchte keine keine Faßbomben zu werfen!";"true"
"2590";1043675839004172;"Massiv von zwei nordafrikanischen Flüchtlingen belästigt wurde heute am frühen Morgen (2:30 Uhr) eine 20-jährige Frau in Soest. Auf ihrem Weg auf der Marktstraße in Richtung Markt wechselte sie die Straßenseite, um einer größeren Gruppe junger Männer auszuweichen. Dennoch kamen drei aus der Gruppe auf sie zu, versperrten ihr den Weg und versuchten, sie zu begrabschen.

Die junge Frau wehrte sich, rief laut um Hilfe und konnte flüchten. Zeugen kümmerten sich um die 20-Jährige, machten sogleich auch eine in der Nähe befindliche Streifenwagenbesatzung auf zwei der Tatverdächtigen aufmerksam. „Dabei handelte es sich um zwei Nordafrikaner im Alter von 20 und 26 Jahren, die in einer zentralen Unterbringungseinrichtung in Soest wohnen“, schreibt die Polizeipressestelle des Kreises Soest offen in ihre Mitteilung…

http://rundblick-unna.de/20jaehrige-in-soest-massiv-belaestigt-zwei-taeter-angezeigt-weitere-zeugen-gesucht/";"false"
"3999";977246905647066;"Geht vorwärts... Bis zur Wahl nächstes Jahr ist bestimmt genug Stimmvieh da...
http://m.haz.de/Nachrichten/Politik/Niedersachsen/Landtag-will-Wahlrecht-fuer-alle-Auslaender-einfuehren";"false"
"610";1134072463297842;"Nichts für Ungut, aber ich wollte noch eine Weile leben.";"false"
"784";1134161609955594;"Lern du mal dein Kanzleramt richtig zu führen und nicht dein Volk zu verraten, oder zu verkaufen...";"false"
"6458";1010204662351290;"Außerdem müssen Konsequenzen folgen, wenn Forderungen nicht erfüllt werden. Forderungen stellen, ist einfach, noch dazu, wenn man dafür viel Beifall erntet. Die Frage nach einem Jahr Pegida muß somit lauten: Was hat Pegida in dieser Zeit konkret erreicht ?";"false"
"77";1065828320122257;"Torsten";"false"
"9635";856663171038774;"I love you German people, I am proud of you. Greets from Finland.";"false"
"1645";861977637173994;"Für PEGIDA geh ich sogar spazieren. ;-)";"false"
"1177";1063683240336765;"Mann soll nie eine Studie vertrauen die man selber nicht bezahlt hat ??";"false"
"4572";1038636316174791;"Klaus Sauer, beide Arme noch dran. Hatte längere Zeit kein Netz zu Verfügung und musste mir einen Verstärker besorgen. Nun ist alles wieder gut und ich bin wieder auf dem neuesten Stand der Dinge. Ich hatte schon Entzugserscheinungen.";"false"
"5854";876337365738021;"Lies das Positionspapier!";"false"
"2229";1121622264542862;"https://www.youtube.com/watch?v=Qn8uD3f5-D8";"false"
"5450";1106336329404789;"Kurt Schmidt dann aber alle mitnehmen.";"false"
"8163";888085157896575;"Warte ab, bei uns kommt das auch, schneller als allen lieb ist, aber solange keiner aus der verräterischen Herrscherkaste betroffen sein wird, wird auch das nicht viel bringen, außer daß man UNSERE Rechte noch weiter einschränkt, zum ""Wohle der Sicherheit""

Also so oder so, die Gelackmeierten werden immer wir sein.";"false"
"5012";982979781740445;"Aber wenn Innenstädte brennen, muss man schon mal darüber berichten!";"false"
"9023";1069521949752894;"Edward Jokop Sie haben vllt vergessen, dass Tillich schon seit 2009 im Amt ist - also wiedergewählt. Ihre Äußerungen sind dahingehend völlig verwirrend.";"false"
"7525";882801968424894;"So sieht die kulturelle Bereicherung aus.";"false"
"4564";1035136623191427;"Du hasst ja...";"false"
"7733";1012999598738463;"Danke wunderbar der Text";"false"
"6120";876342759070815;"Schädlich sind allein die nichts nutze von den arbeitsagenturen.das sind unfähige Leute in meinen Augen bloß gut das ich auf die nicht angewiesen  bin dort auf Dauer antreten  zu müssen  ist unmenschlich  für jeden deutschen  und bedeutet  den Untergang";"false"
"10055";945837635454660;"Hast ein Problem mit Österreich?";"false"
"7842";1012870608751362;"Wird ja immer schlimmer";"false"
"2289";1120251764679912;"Jetzt wißt Ihr,wie man jahrzehntelang als Neonazi abgestempelt und zur Verfolgung freigegeben wurde.Heute ist das System Widerspruch,den hätte man teils vermeiden können, wenn CDU in den Ländern auf AfD eingegangen hätte und zumindest in Sachsen-Anhalt Koalition mit AfD hätte.";"false"
"4577";1035621543142935;"Weiter so mal sehen vieleicht wachen jetzt auch die Wessis mal auf!!!";"false"
"9138";960929110612179;"Ohne viel blabla,müßten schon weg sein !!!";"false"
"8343";925374807500943;"Jeder 2 mit Migration,dann komm mal nach Gelsenkirchen,da sind von 10 noch 2 Deutsche dabei.Ein gutes Beispiel lese die Zeitung die Aufstellungen der einheimischen Fußballvereine.Ich glaube der Zug ist eh abgefahren,Nur gut das ich schon so alt bin und den großen Knall wohl nicht mehr mitbekommen werde.";"false"
"153";1069103569794732;"Mal ganz ehrlich, der Herr Kretschmann kommt mir sehr verdächtig vor , entweder ist er etwas verwirrt oder aber er nimmt auch solche guten Mittelchen ala Volker Beck ! Er kann Fragen nicht folgen, gibt merkwürdige Antworten, ja holla die Waldfee, und solche Menschen regieren ein Bundesland, nee danke , wer diese Leute an die Macht gebracht ist auch irgendwie nicht ganz bei Trost, noch dazu diese Kompost Partei, die sollte schnell entsorgt werden, besser ist das .";"false"
"8174";887989597906131;"haben wir auch nicht. wird uns nur immer eingeredet. hoffentlich wird deutsschland auch endlich wach. wünsche ihr echt den erfolg.";"false"
"9594";855578194480605;"Ich Eure auch nicht. 
Wenn Ihr eine Meinung habt, bitte. Die könnt Ihr gern kundtun. 
Aber dann sprecht NICHT IN MEINEM NAMEN!  
Ich gehöre auch zum Volk und ich kenne mehr Leute, die mit Euch nicht in einen Topf geschmissen werden wollen. Die eine andere Meinung haben. Aber die wollt Ihr ja nicht hören, weil Ihr allen pauschal unterstellt, wir wären fehlinformiert. 
Und nenn mich nicht Engelchen. Du nicht!";"false"
"5467";1105504962821259;"einfach nur abartig was hier so alles erlaubt wird.";"false"
"836";1152512941453794;"Arbeit ist Arbeit und privat ist privat. Muss man dem AG die Meinung sagen? Nein. Politik hat auf Arbeit nix zu suchen zumindest hier in der Bananenrepublik. Klappe halten und gut. Noch ist die Zeit der links faschistischen Ideologie. Wenn dann irgendwann der gesunde Menschenverstand wieder einsetzt, sieht es anders aus. Solange andere Meinungen ans wesentliche, nämlich Geldverdienen geht, solange wird es eine Bananenrepublik Deutschland (BRD) sein.";"false"
"10149";945886845449739;"Geht mir genauso ,wie kann man nur so verblödet sein !!!      Grüsse aus Mannheim     :)";"false"
"3982";982662015105555;"Die schnallen gar nix,hauptsache alles hübsch und friedlich darstellen ??die müssen ganz schnell weg??";"false"
"3147";982681188436971;"Da sieht man was passiert wenn die nicht bekommen was sie wollen! Seit gewarnt wenn die erst mal hier anfangen!";"false"
"3702";1057930104245412;"Am Zielflughafen wartet schon der Flieger mit den Rückflug-Tickets und den ""neuen"" Pässen??????";"false"
"6613";1010703558968067;"Ja, solche mutigen klugen Frauen gehören an die Macht und nicht die jetzigen Loser. Sofort Regierung absetzen und kluge Leute an die Macht, ehe alles zu spät ist.";"false"
"1444";1063672237004532;"T ja garnicht so dumm , die lieben Sachsen , oder. ? 
Können sich viele eine Scheibe abschneiden. 
Wisst ihr eigentlich warum das so ist , 
weil die Pisastudien in Klassen gemacht werden wo ein großer Teil nicht Deutsche sind.
Deswegen schneidet Deutschland im allgemeinen schlecht ab.";"false"
"7160";882940931744331;"Die typische Zensur bei uns in der Buntland Diktatur: https://www.youtube.com/watch?v=bFOtgXY81XQ&app=desktop";"false"
"4010";982649181773505;"??";"false"
"7607";882699701768454;"Wie kann det erst am morgen gefunden werden..wenn in einem zimmer 4 leute sind?";"false"
"1414";1063635397008216;"#PEGIDA #InformiertEuch #Überraschung #LeuchtturmSachsen (y)

Jajaja, es ist der ""Spiegel"", aber das Schaubild ist so schön. :-)

Ein Lehrer aus den alten Bundesländern, schrieb dazu kürzlich eine Nachricht an uns wie folgt:

""Meine deutschen Schüler sind wahrscheinlich auch nicht dümmer als die bei auch in Sachsen, nur gibt es davon nicht mehr viele.

Es gibt bei euch nicht so viele andere Schüler, die den Schnitt nach unten ziehen.""

Mehr dürfte dazu nicht zu sagen sein. (y)

http://www.spiegel.de/schulspiegel/laendervergleich-mathematik-und-naturwissenschaften-nach-bundeslaendern-a-927282.html";"false"
"6760";855020867869671;"""Um die immensen Kosten des Festes abzudecken, benötigen wir dringend Spenden.""";"false"
"3945";982674758437614;"es gibt Alternativen zur Verständigung, wenn hier tatsächlich der eiserne Besen geschwungen wird..http://www.pc-magazin.de/ratgeber/facebook-alternative-soziale-netzwerke-top-10-1498117.html";"false"
"7128";855025344535890;"Deutschland hat 81 Millionen Einwohner davon sind 19 % AUSLÄNDER !!! Also fast 20 Millionen !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!";"false"
"3413";1056605824377840;"Hier : Der Zentralrat der Vollidioten unter sich !";"false"
"1746";862031323835292;"Arschloch";"false"
"5139";983019835069773;"[@IND] Ich überleg mir gerade ob ich mir so ne Matte wachsen lasse. Kenny Powers is in da house. Glaube die denken das alle so aussehen außerhalb von Freital, Braunau, Adolfhausen und Heidenau :D";"false"
"3294";982781075093649;"mußt mal woanders gucken, bei ""RTDeutsch"" auf youtube, da gibts livestreams, nicht bei unseren Sendern";"false"
"4364";1035137589857997;"Schmeißt die Asylanten raus macht die grenzen zu
Schützt unser Volk denn von denen seit ihr gewählt";"true"
"1089";1063426477029108;"Oh war da einer Rechts- und der andere Linksradikal?";"false"
"7555";882703345101423;"https://www.facebook.com/photo.php?fbid=793025227457328&set=a.652211934871992.1073741829.100002495754471&type=1&theater";"false"
"3273";982725548432535;"stimmt könnte auch eine Möglichkeit sein aber das wissen wir echt nicht oje oje";"false"
"4994";985354118169678;"Sind zahlen schon bekannt???";"false"
"776";1134204919951263;"Die Frau braucht einen Betreuer";"false"
"2973";982689988436091;"yo, da bin ich auch manchmal :-D";"false"
"7193";882999708405120;"Ihr seid soooooo böse";"false"
"3219";982689431769480;"ist echt fragen der zeit bis die  in ungarn den schieß befehlt  frei geben";"true"
"9867";861958017175956;"warum so anti-demokratisch?";"false"
"675";1134187743286314;"Frau Merkel wenn kennen Sie persönlich??   Einen Grapscher oder Halsabschneider??";"false"
"1248";1063602950344794;"Sie wissen aber schon, dass ""Schmocks"" jiddisch ist? ""Unter Steine kriechen"" - aha - ""braunes Gesocks"" soso! Tun Sie der Menschheit einen Gefallen, und leben Sie unter den Surensöhnen - mal schaun, wie schnell Sie ihre Meinung ändern, nachdem ihre Tochter in einem Gangbang vergewaltigt wurde. Sie haben keine Kinder? DAS könnte ihre Ignoranz allerdings erklären: Nach mir die Sintflut, gelle!?";"true"
"8867";1096049613766794;"Das habe ich bereits gemacht und gute Erfahrungen damit gemacht es sind auch sehr nette hilfsbereite Menschen dabei (einfach ein normales Volk wie wir auch!)! naja das kommt mir einfach vor und hört sich so gut an das sie ihr eigenes Land aufbauen sollen. Aber wen sollen sie Unterstützen das es zu einer guten Lösung kommt? es gibt dort so viele Kriegsparteien das da normale Leute einfach irgendwo dazwischen stehen würden und keine Chance hätten. Also lasst uns Lieber eine vernünftige Lösung suchen mit der alle Leben/ überleben können.  P.s. in jedem Krieg gibt es Kriegsflüchtlinge das ist normal es ist nur die Frage wie man damit umgeht. Achso die Forderungen der Flüchtlinge sind in erster Linie leben/ überleben und das kann man doch gewährleisten!!";"false"
"2104";1111353648903057;"So Karten haben unsere Sozialhilfe Empfänger. Trotzdem noch viel Betrug";"false"
"7184";882764991761925;"..wahrscheinlich wiedermal um den Abwasch gestritten wie in Dresden...";"false"
"2431";1043691182335971;"Eigentlich sollten wir uns zusammen tun und einen Anwalt finden, der unsere Regierung und Justiz wegen unterlassener Schadensabwehr anzeigen. Auch die Anwälte, die dafür gesorgt haben, dass die potenten Fummelafrikaner wieder ins Schwimmbad dürfen.";"false"
