id;description;VIO
1064142376957518;Sascha Berninger Überlege dir mal genau den Wortlaut deiner Frage. Wenn Du in Biologie nicht aufgepasst hast, ist das nicht mein Problem. Und ich erkläre es Dir bestimmt nicht. Ich denke es ist alles in meiner obigen Antwort beantwortet, man muss halt lesen und verstehen können.;nothing
1064128320292257;Sascha Berninger was das für ein geistreicher Beitrag? Ich bin in Sachsen geboren, aufgewachsen, habe hier studiert und arbeite hier. Zahle Steuern, achte und schätze unsere deutschen Werte und Gesetze sowie unsere Kultur und bin stolz darauf! Wo ist da dein Problem? Vielleicht solltest Du mal arbeiten dir was aufbauen, eine Familie gründen Kinder zeugen und aufziehen. Evtl. wird sich dann deine Einstellung ändern. Ach und, egal wenn ich in einem anderen Land geboren wäre und so aufgewachsen wäre wie hier, wäre meine Einstellung sicher die gleiche, nur das ich dann vielleicht auf Frankreich, Kanada oder was weiß ich stolz wäre. Eigentlich Schade um so viele worte die deinen Verstand wahrscheinlich überfordern. Kleiner Tip: Bilde dich erst einmal richtig, und damit meine ich nicht die politisch orientierten Massenmedien, dann würdest Du so einen Müll nicht schreiben.;nothing
1064736246898131;Bald lässt Merkel Sachsen sicher verbieten. Komplett. Wies is. Verhaftet. Weggesperrt.;nothing
855624354475989;steht schon im Grundbuch.;nothing
1065316333506789;https://twitter.com/Zeisix/status/703558074766749697;nothing
982702431768180;Cornelia Kaiser, eine sehr klare und aufschlussreiche Antwort. Leider sieht es so aus als ob Angela Merkel diesen Zusammenhang auch nicht versteht.;nothing
885919241446500;Immer gegen die Deutschen hetzen und einen Keil treiben einfach... Islamist;nothing
1123612767677145;Ein ganz klares Zeichen, daß unserer Regierung die Meinung des eigenen Volkes völlig egal ist und man eine Diktatur bevorzugt! Nicht umsonst sind die am besten geführten Länder die, in denen man wichtige entscheidungen per Volksabstimmungen abstimmt und in keinem anderen Land sind die Bürger zufriedener.......;nothing
1063424387029317;Mehr bildung gegen rechts? ^^;nothing
951564908215266;Ich hab es in mehreren Beiträgen auf meiner FB-Seite erörtert. Das sind Zelte und Material für den Katastrophenfall. Leute, kommt es zum Hochwasser oder einer anderen Katastrophe ist für diesen Fall für die deutschen Bürger kein Schutz vorhanden. Schön, nicht wahr?;nothing
857343930970698;Politisch werden ? Grade in Zeiten wo Politik mit lügen glänzt! ? Ganz sicher nicht. .;nothing
881958975175860;"Deutschland: Prostituierte kostenlos für Asylbewerber?   Siegertsbrunn (Bayern) während einer Debatte, veranstaltet von der CSU, ehemaliger evangelischer Pastor Ulrich Wagner hat die Idee der verfügbare freie Prostituierte Asylanten vorgeschlagen. Ihm zufolge konnte durch Spenden der gemeinnützigen Seelen oder Handler der Bordell (s) bereit, die eine gute Arbeit zu erreichen finanziert werden. Ulrich Wagner bringt diese Idee nach vorn die Ängste beeinträchtigen, sexuelle Übergriffe treffen die deutschen Dörfer in denen die Asylbewerber befinden :/ .  
Es ist eine Schande  http://euro-jihad.com/blog/?p=29027 .";nothing
856840421021049;Dann macht was ... ????????;nothing
935267396511684;http://celler-presse.de/2015/06/15/zwei-wohnungen-ueberfallen-polizei-sucht-nach-fuenfkoepfiger-taetergruppe/ Südländer.Bande verletzten Familie (Kleinkind) mit Messerstichen und Fusstritten;nothing
857022357669522;Die Gegner der islamfeindlichen Organisation Bagida legen in München wohl eine Demonstrations-Pause ein. Bitte Lesen;nothing
1065278960177193;Ist schon toll was Flüchtlinge so alles finden. Und die Einheimischen lassen aber auch alles rumliegen.;nothing
1018203468218076;Erwin Müller, Sie haben den Vorteil, dass sie sich jederzeit fortbilden lassen können,  um wieder in Arbeit zu kommen. Das ist viel wert.;nothing
1010777705627319;Aber die Barbaren marschieren doch mit euch.;nothing
972429386128818;Ramelow sagte es so, wie es ist, weil er den Flüchtlingswahnsinn direkt mitbekommt. Die Misere lügt.;nothing
862014460503645;Da kann ich dir nur mal unseren derzeitigen Beitrag empfehlen;nothing
935754053129685;Jetzt ist sie weg,das war zu viel für den Troll!;nothing
857038001001291;kindisches Gesabbel..;nothing
856731867698571;Spitze! :-);nothing
856866021018489;Rene sollte mal frei sprechen....Kurzinterview ARD war super;nothing
1065858670119222;"Mal eine Anfrage an das Männlein im Rollstuhl senden! ;-)";nothing
1123658531005902;#MAASlosinsgehirngeschissen;nothing
895142180524206;Kleie ^^ ..alles klar;nothing
862028687168889;Mustafa Al - Khasib , Humor hast du ja wohl oder hast du einen Clown gefrühstückt. Belassen wir's dabei viele Grüße;nothing
1064987416873014;Absolute Messe!;nothing
857019517669806;Das ist der nächste Spruch, auf den ich gewartet habe, Mrs.Onestone.....;nothing
858010270904064;Wenn die Schande Deutschlands, Deutschland rettet, bin ich gerne die Schande.;nothing
1057807330924356;Absolut richtig so!!!;nothing
1064359020269187;Wenn wir EIN Volk wären, würden wir im Westen den Osten unterstützen. Aber nein.....;nothing
1055076691197420;"""Wir schaffen das"", wird Aysche Ferkel auch hier wieder sagen! Zum kotzen!!!";nothing
1065795606792195;"""...darf man nicht klatschen""... ist das ne Anweisung an die Gutmenschen und Bahnhofsklatscher, bei brennenden Häusern ausnahmsweise mal nicht zu klatschen?

Könnt ich ja verstehen, dass die inzwischen, so indoktriniert wie die sind, Anweisungen zum Verhalten brauchen...";nothing
925805664124524;Ich drücke ganz fest beide Daumen, dass Frau Festerling die Wahl gewinnt und Dresden als erste Stadt Deutschlands, eine vernünftige und nicht manipulierte Bürgermeisterin bekommt, die sich wagt auch mal die Wahrheit auszusprechen und nicht vor der Obrigkeit duckmäusert.;nothing
894911283880629;Wie sehr fehlt doch Scholl-Latour.uns allen;nothing
857350410970050;"Ossis konnten sich nicht integrieren..., Mine?
Wie wärs wenn Du Wessi (ich bin Ossi) lernst Dich zu ARTIKULIEREN?
Bildung hat eben doch nichts mit sozialem Status oder der Himmelsrichtung zu tun, wie Du, Mine, deutlich bewiesen hast.
Danke dafür..., oder besser..., Danke für nichts!
Aber immerhin hast Du gezeigt wer hier die wahre ""Hohlbratze"" ist.";nothing
982751298429960;Is schon geil,wie ihr Angst habt,dass die Leute euch die Leberwurst vom Brot klauen..;nothing
896548700383554;dem würde ich inzwischen nicht mal mehr ne flasche ohne wasser reichen ^^;nothing
1105430052828750;Nur Falsche Propaganda und Irreführung wegen dem 30.04. und den 01.05 aus Angst vor Unüberschaubaren Krawallen Europa- Weit ...     Dies schafften Alles diese Verbrechens- Parteien samt der System- Regime Diktatoren - Nicht nur in Deutschland sondern Europaweit - Dient alles der Migranten Invasion !!!;nothing
1152562238115531;Die Arbeiterwohlfahrt sollte vorsichtig sein anderen Menschenverachtung vorzuwerfen, sie selbst beschäftigen viele ihrer  Leute nur als Leiharbeiter mit deutlich schlechterer Bezahlung. Für jemanden der sich das Soziale besonders auf die Fahne geschrieben hat ist das ziemlich erbärmlich.;nothing
987835917921498;"Das sind die ""Linken""! Große Klappe - nichts dahinter. Und an keiner Stelle glaubwürdig. Die Genossim Wagenknecht verflucht den Kapitalismus, fordert aber gleichzeitig den größten Dienstwagen, den sie dann natürlich zu Lasten des armen, ausgebeuteten Volkes gern und großzügig nutzt! Und das Gelände der Stadtwerke Potsdam hat ""Freiland"" sicher auch nicht bezahlt.";nothing
881992011839223;So geil! Einfach nur Klasse!!!!!;nothing
855015404536884;geht am Montag ordendlich was?;nothing
885842891454135;Hört euch mal an, was da für fadenscheinige Erklärungen gefunden werden um das blinde wüten dieser Knalltüten zu relativieren... kein Geld, keinen Arb.platz usw.;nothing
993938067311283;Ein verlogene Pack, die Lügt wenn sie den Mund aufmacht. Jetzt fehlt bloß noch, sie sagt, sie steht voll hinter ihrer Aussage. Ich habe jetzt einen ganz üblen Geschmack im Mund. Ich muss mich übergeben. Entschuldigt bitte.;nothing
882739195097838;Das wird langsam abendfüllend für ein Comedyprogramm, arbeite daran. Mario Barth war gestern. Möglicher Titel: Deutschland im Glanz ohne Gloria. Der Glanz kommt von den Lichterketten der wachsenden Gutmenschenschar...;nothing
982684245103332;Ramon De la Perez Anzeige wegen Verleumdung ist draussen ??????;nothing
1010190375686052;Mirko Granz da hast Du genau ins Schwarze getroffen. Aber da man so in Rage kommt wenn man verschiedene Kommentare liest oder die Nachrichten bei msn verfolgt ist  man ganz schnell mit dem Finger daneben.;nothing
856850621020029;Der Platz war voll.;nothing
856760764362348;Grüße aus Österreich..Macht bitte immer weiter!!Ich werde auch bald wieder zu Gast sein;nothing
1035162659855490;Stimmt das könnten auch lauter Sonderschüler sein ??;nothing
997530286952061;Glaubt ihr wirklich, das das mit VW Zufall war genau zur jetzigen Zeit ????;nothing
968145519890538;Leider immer nur Männer - Ich bin doch nicht schwul.;nothing
888333394538418;https://jungefreiheit.de/politik/ausland/2015/endspiel-fuer-hollande/;nothing
977230212315402;"So betitelt man Niemanden! Jedem Menschen gebührt Respekt; er kann ihn bei mir nur verlieren.....";nothing
857616234276801;warum ein Gerücht?;nothing
1134201909951564;Das will keiner und die gehören in ihr Land und dort sollen sie bleiben;nothing
855002041204887;Aber bitte.... ohne Roland Kaiser!!! Laaaaaaaach;nothing
987835237921566;Liebe Stadtväter von Potsdam, nicht lange reden, dafür kann man doch Verständnis verlangen oder ?;nothing
1010693522302404;Theo Brenner Suchen Sie mal einen Pathologen auf damit er Ihren Hirntod bestätigt !;nothing
1134257496612672;Sie sagten Ficki Ficki Merkel? xD;nothing
876314565740301;Genauso sehe ich das auch! Das wird ja richtig geschürt...mittlerweile müssen ja sogar die, welche wirklich integriert sind angst haben...;nothing
945839928787764;....ich hoffe nur, dass die nächste Zuwanderung nicht aus Richtung Griechenland kommt.....obwohl, die haben so tolles Essen....da darf einer bei mir wohnen.....wenn Er Koch ist! Lach??;nothing
856874167684341;Auch ich habe meine Hochtung vor diesen Leuten, auch wenn man es nicht zugibt, es wurde schon viel bewegt!!!;nothing
1012568078781615;Roland Kauß Ist mir nicht peinlich, wüßte nicht warum das peinlich sein sollte? Bei Penny hat man den Schokoladen Weihnachtsmann auch wegen der Muslime zum Zipfelmann umbenannt. Ein landesweiter Trend. Es hat den Anschein das die Deutschen in die Arabische Kultur integriert werden sollen weil sie anscheinend keine eigene haben!?;nothing
855214351183656;Mit ca 18 Milliarden.;nothing
856906881014403;So wird's sein, David... - siehe Deine vorhergehende Antwort.;nothing
855048921200199;Wo hast Du das her? Dürfen die das?;nothing
960977197274037;Er ist auf jeden Fall jemand der noch ein Gehirn hat;nothing
1063771450327944;Eben nicht. Das sieht man, wenn man sich mehr als ein paar ausgesuchte Daten anschaut und eben auch mal den Vorjahresvergleich ansieht. Was ich hiermit sagen möchte ist nur, dass es in allen Bundesländern Höhen und Tiefen in der Bildungssituation gibt. Außer Frage steht aber, dass Sachsen in vielen Vergleichen gut abschneidet, was mit Sicherheit auch an der besseren Betreuungssituation liegt. Hier sind die Klassen kleiner und man kann sich besser auf einzelne Schüler konzentrieren. Aber bitte bitte einfach mal mehr als 2 Datensätze anschauen, bevor eine Meinung gebildet wird! Die Beeinflussung von Menschen ist einfach zu einfach. Guckt euch mehr als nur die für euch ausgesuchten und bequemen Informationen an.;nothing
885326764839081;das ist traurig;nothing
1057767640928325;Und da geht die zum Arschkriechen hin...;nothing
968149353223488;Zurück in deren Länder und ihr Land in Ordnung bringen;nothing
1065277570177332;"Warum wird sowas bei Flüchtlingen so herausgestellt? Sollte sowas nicht selbstverständlich sein?

Oder ist sowas wirklich bei unseren Hunderttausenden von Flüchtlingen so ungewöhnlich?";nothing
1123546867683735;So sind sie, unsere Musterdemokraten. Abwählen! !;nothing
991406974231059;Sabine Borchert , da hast du Recht , ich frage mich als Schalker und Dortmunder Fan , wie es möglich ist, das die Stadion mit 60000 oder  80000 Fans voll sind , aber für die eigene Sicherheit, für die friedliche Zukunft, für Freiheit,für die Unversehrtheit der Frauen-  Kinder und - Mädchen , für Frieden scheint sich niemand von den Fans zu interessieren , woran liegt das nur ?;nothing
945489412156149;LINKSFASCHISMUS STOPPEN! ! ! ! ! ! ! JETZT! ! ! ! ! ! !;nothing
855173787854379;"und von aussen echt traurig anzusehen. zumal die schweiz pro kopf mehr aufnimmt als jedes andere eu-land und brüssel uns auch noch diktieren will. deshalb nein zur EU, den (t)euro sind wir schon mal los??
zum zahlen waren wir ja gut genug, doch jetzt kommt die retour kutsche. 
die schweiz ist klein aber oho????";nothing
856807017691056;langsam wirds langweilig;nothing
1010841222287634;Wen interessiert was paar Fernsehgauckler und Schauspieler erzählen? Leben fernab jeglicher heutiger Realität.;nothing
895221087182982;"S.o. Es ist natürlich einfach jedes Hakenkreuz auf die Rechtsextremen abzuschieben - denn das zählt auch als ""judenfeindliche Straftat"". Eine Straftat wie judenfeindliche Parolen - sind die da auch aufgelistet. Hört einfach auf, die judenfeindliche Grundierung des Islam zu negieren. Ihr würdet den wahren Rechtsextremen komplett das Wasser abgraben, wenn ihr endlich diese Gefahren ernst nimmt und nicht verharmlosen würdet. Ich bin gegen Rechtsextreme - keine Frage. Judenfeindlichkeit ist das Letzte. Täter sollten auch hier richtig benannt werden.";nothing
856748537696904;(y)  Sehr gut!;nothing
857461660958925;http://jungefreiheit.de/politik/deutschland/2014/vergewaltiger-waren-asylbewerber/;nothing
1111348775570211;Dann soll doch die Frau Brand Bitte von Ihrem Konto Geld abheben und ihren Flüchtlingen zu Verfügung stellen. Die damaligen Vertriebenen (Schlesien) waren froh in einer Scheune unter zu kommen und dem Bauern aufn Acker zu helfen damit sie mal Kartoffel in der Suppe hatten. Wenn ich die sogenannten Flüchtlinge in meiner Stadt sehe, sehe ich nur Marken Klamotten, neustes Handy und de Bierflasche. Kein Bargeld gibt auch für weiter kein Anreiz und dieses Signal ist wohl das wichtigste!;nothing
857223430982748;Fritz Mayer, einerseits fordern sie, dass sich Pegida ständig und immer wieder öffentlich von Nazis und rechtsextremer Gewalt zu distanzieren hat, Andererseits sprechen sie nur für sich, indem sie sich persönlich von jeglicher Art von Gewalt distanzieren. Da ich mich auch für kontroverse Meinungen interessiere, lese ich auch die Postings auf den No...Gida seiten, dort finde ich unter ihrem Namen aber nirgendwo den Aufruf, dass sich diese Gruppierungen von Antifa und linksextremer Gewalt distanzieren sollen? Messen sie nicht mit zweierlei Maß, oder ist es normal, wenn Menschen anderer Meinung vom linken Lager aus angefeindet werden?;nothing
856994554338969;Vielleicht,  weil Du das Ausbleiben von Lob und Schmeichelei als Angriff und Beleidigung wertest und die Medien sich Deiner Sicht nicht anschließen;nothing
1012441112127645;Frank Voelker Mohammed!;nothing
1069103113128111;https://m.facebook.com/Ja-zur-D-Mark-und-raus-aus-der-EU-930662090307250/;nothing
882000015171756;Sehr Gut Herr Stöcker...;nothing
882703375101420;Waren bestimmt wieder die Nazis !  ??;nothing
1111337028904719;NEIN,SIE MUSSEN EUROPA ISLAMISIEREN.DESWEGEN ,ABER DIE SAUDIS STECHEN DAHINTER.DIESE SEHR REICHE AFFEN BEZAHLEN ALLES BIS DIE MUSLIME IN EUROPA ANKOMMEN.;nothing
1011249832246773;"Stimmt. In Duisburg erlebt wie die linksversiffte Truppe mit Steinen und Flaschen nach uns werfen wollten! Wir wollten gerade zum friedlichen Spaziergang aufbrechen. Montag haben die gleichen Idioten einen 75 Jährigen Mann angegriffen und ihn zu Boden geschmissen und sein Schild was er hielt, mutwillig zerstört. Und was war die Konsequenz......nix!!!! Es gab keine Festnahme wegen Körperverletzung oder sowas! Alle gekauft von der Regierung. Die haben Narrenfreiheit! Und es ist ja echt ""mutig"" einen 75 Jährigen Mann der niemandem etwas getan hat, zu schlagen!!!! Drecksbande!!!!";nothing
